0	Velikite Balgari ( , `` The Great Bulgarians `` ) was the Bulgarian spin-off of the 2002 program `` 100 Greatest Britons `` produced by the BBC .	Aired on the Bulgarian National Television 's Kanal 1 , its first stage began on 9 June 2006 and finished on 10 December , with a show on 23 December announcing the names of the Top 100 as chosen by popular vote .	The Top 10 were announced in alphabetical order .	In the second stage , which lasted until 17 February 2007 , the viewers determined the order in the Top 10 .	Documentaries dedicated to every Top 10 personality were aired during the second stage .
1	In Poland it is grouped in the nalewka category of alcoholic beverages .	Krupnik ( Polish ) , Krupnik ( Belarusian ) or Krupnikas ( Lithuanian ) , is a traditional sweet alcoholic drink similar to a liqueur , based on grain spirit ( usually vodka ) and honey , popular in Poland and Lithuania .	Mass-produced versions of krupnik consist of 40 – 50 % ( 80 – 100 proof ) alcohol , but traditional versions will use 80 – 100 % grain alcohol as the base .	Honey , in particular clover honey , is the main ingredient used to add sweetness , as well as up to 50 different herbs .	There are many versions and some recipes have been passed down through generations .
4	The project is funded in part by the National Endowment for the Humanities , the National Historical Publications and Records Commission , the Packard Humanities Institute , the Mount Vernon Ladies ' Association , the University of Virginia , the Florence Gould Foundation , and other private donors .	The Washington Papers , also known as The Papers of George Washington `` , `` is a project dedicated to the publication of comprehensive letterpress and digital editions of George and Martha Washington ’ s papers .	Founded at the University of Virginia in 1968 as the Papers of George Washington , the Washington Papers is an expansive project that includes the papers and documents of George Washington as well as of individuals close to him .	The Washington Papers aims to place Washington in a larger context and to bring individuals , such as Martha Washington and Washington family members , into sharper focus .	The project is currently headed by editor-in-chief and director Edward G. Lengel and is the largest collection of its type .
2	Division Street , several blocks north of downtown , marks the county line .	Watertown is a city in Dodge and Jefferson counties in the US state of Wisconsin .	Most of the city 's population is in Jefferson County .	The population of Watertown was 23,861 at the 2010 census .	Of this , 15,402 were in Jefferson County , and 8,459 were in Dodge County .
3	The lodge was originally used by Wyoming Boy Scouts as a recreational camp .	Hynds Lodge is a conference and accommodation lodge originally built by Cheyenne , Wyoming businessman Harry P. Hynds and donated to the Boy Scouts of America ( BSA ) in 1922 .	It is open from May 1 to October 1 by reservation only .	It has accommodations for 30 people ( max occupancy of 90 ) , a large kitchen , dining room , living room , covered porch , stone fireplace and chimney , and of land .	Later it was used by churches , social groups , and businesses .
4	The history of the village dates back into the year 1600-1700 old .	Umalwad ( Marathi : उमळवाड ) is a small village having population 5035 as on 2011 census survey of govt of India .	It is situated 3 km from north side of Jaysingpur city .	This village is famous for Guava .	Every year on Mahashivratri Shree danling Maharaj yatra or festival is celebrated .
0	The red spurfowl ( `` Galloperdix spadicea `` ) is a member of the pheasant family and is endemic to India .	It is a bird of forests , and is quite secretive despite its size .	It has a distinctive call and is often hard to see except for a few seconds when it flushes from the undergrowth .	It appears reddish and like a long-tailed partridge .	The bare skin around the eye is reddish .
2	Tamil language was the language of the region , part of Tamilakam , at the time of Manipravalam 's genesis and use and its introduction caused a significant transition of Malayalam from Tamil in Kerala . ``	Manipravalam മണിപ ് രവാളം ( Macaronic ) was a literary style used in medieval liturgical texts in South India , which used an admixture of Tamil and Sanskrit .	Manipravalam is termed a mixture of Sanskrit and Tamil .	Mani-pravalam `` literally means `` ruby-coral `` , where `` Mani `` means ruby in Tamil while `` Pravalam `` means Coral in Sanskrit .	Malayalam is referred to as ruby and Sanskrit as coral .
0	Benjamin Klasmer was a professional violinist and composer notable for his contributions to the musical culture of 20th century Baltimore , Maryland .	Born in Horondenka , Austria in 1891 , Klasmer moved to the United States in 1909 after receiving considerable classical training as a violinist from several notable composers .	Settling first in New York City , where he played with the German Musical Comedy Theater , Klasmer moved to Richmond , VA , in 1913 to play in the Bijou Theater Orchestra there .	During his years in Richmond , he was the first conductor of the Young Men 's Hebrew Association Orchestra .	In 1916 he moved to Baltimore where he spent the remainder of his career .
2	As a writer , Tom has contributed to many current and past video game publications .	Tom W. Chick ( born August 14 , 1966 ) is an American television and movie actor , and independent journalist .	His most prominent TV roles were as Oscar 's boyfriend Gil in the US version of `` The Office `` , and the hard-hitting reporter Gordon in `` The West Wing `` .	He recently ended his role as editor-in-chief for the now closed Fidgit gaming blog to move on to other opportunities .	Tom actively maintains a gaming and movie blog on
1	The destroyer was built at Cockatoo Island Dockyard and entered service with the RAN in 1916 .	HMAS `` Torrens `` , named for the River Torrens , was a of the Royal Australian Navy ( RAN ) .	The destroyer was first deployed to East Asia , then the Mediterranean , where she remained for the rest of World War I .	After returning to Australia , the destroyer was decommissioned , but saw use in several ports for reservist training before the decision to sell her for scrap was made .	After being stripped , the destroyer was towed outside Sydney Heads , used for gunnery practice , and scuttled .
3	VMI was a member of the SoCon from 1924 until 2003 .	The 2014 – 15 VMI Keydets basketball team represented the Virginia Military Institute in the 2014 – 15 NCAA Division I men 's basketball season .	The Keydets were led by tenth-year head coach Duggar Baucom and played their home games out of Cameron Hall , their home since 1981 .	VMI rejoined the Southern Conference after an eleven-year absence , having been a member of the Big South from 2003 to 2014 .	They finished the season 11 – 19 , 7 – 11 in SoCon play to finish in sixth place .
4	He started his coaching career with the University of Wisconsin , River Falls .	Francis Charles Polsfoot ( April 19 , 1927 – April 5 , 1985 ) was an American football tight end in the National Football League for the Chicago Cardinals and the Washington Redskins .	He later was an assistant coach with the Denver Broncos .	Polsfoot played college football at Washington State University and was drafted in the third round of the 1950 NFL Draft .	He caught 57 passes in the 1951 season for the Chicago Cardinals and was selected to the Pro Bowl .
